nblocks:nthreads_per_block:niter_bench:img_len:gpu_compute_time_seconds
3060:488:11:104857600:0,00606690
3060:489:11:104857600:0,00603796
3060:490:11:104857600:0,00602297
3060:491:11:104857600:0,00602251
3060:492:11:104857600:0,00601137
3060:494:11:104857600:0,00598431
3060:495:11:104857600:0,00596485
3060:497:11:104857600:0,00595265
3060:498:11:104857600:0,00593937
3060:499:11:104857600:0,00592960
3060:500:11:104857600:0,00592507
3060:502:11:104857600:0,00590660
3060:503:11:104857600:0,00589051
3060:505:11:104857600:0,00587756
3060:506:11:104857600:0,00587022
3060:507:11:104857600:0,00585878
3060:508:11:104857600:0,00585009
3060:509:11:104857600:0,00583404
3060:511:11:104857600:0,00581538
3060:513:11:104857600:0,01072668
3060:514:11:104857600:0,01070955
3060:516:11:104857600:0,01066741
3060:518:11:104857600:0,01021029
3060:520:11:104857600:0,01058230
3060:522:11:104857600:0,01054740
3060:524:11:104857600:0,01051209
3060:525:11:104857600:0,01049122
3060:526:11:104857600:0,01049954
3060:528:11:104857600:0,01045149
3060:530:11:104857600:0,01002530
3060:531:11:104857600:0,01037512
3060:532:11:104857600:0,01035834
3060:534:11:104857600:0,01032845
3060:536:11:104857600:0,01029621
3060:538:11:104857600:0,01000529
3060:540:11:104857600:0,01022503
3060:541:11:104857600:0,01020109
3060:543:11:104857600:0,01018501
3060:545:11:104857600:0,01013679
3060:547:11:104857600:0,01010380
3060:548:11:104857600:0,01008751
3060:550:11:104857600:0,01004625
3060:551:11:104857600:0,01002841
3060:553:11:104857600:0,00970869
3060:555:11:104857600:0,00996591
3060:557:11:104857600:0,00963551
3060:558:11:104857600:0,00991486
3060:560:11:104857600:0,00959910
3060:562:11:104857600:0,00984449
3060:563:11:104857600:0,00983390
3060:564:11:104857600:0,00982688
3060:566:11:104857600:0,00979070
3060:567:11:104857600:0,00976722
3060:568:11:104857600:0,00976484
3060:570:11:104857600:0,00971901
3060:572:11:104857600:0,00971874
3060:574:11:104857600:0,00965428
3060:575:11:104857600:0,00963771
3060:576:11:104857600:0,00978114
3060:577:11:104857600:0,00965316
3060:579:11:104857600:0,00960217
3060:581:11:104857600:0,00958492
3060:582:11:104857600:0,00935684
3060:584:11:104857600:0,00953089
3060:585:11:104857600:0,00951154
3060:587:11:104857600:0,00951485
3060:589:11:104857600:0,00947506
3060:590:11:104857600:0,00943973
3060:591:11:104857600:0,00945005
3060:592:11:104857600:0,00944214
3060:594:11:104857600:0,00938160
3060:595:11:104857600:0,00936220
3060:597:11:104857600:0,00934914
3060:598:11:104857600:0,00935080
3060:600:11:104857600:0,00932799
3060:602:11:104857600:0,00928299
3060:604:11:104857600:0,00925242
3060:605:11:104857600:0,00920033
3060:606:11:104857600:0,00922380
3060:608:11:104857600:0,00925824
3060:610:11:104857600:0,00919139
3060:612:11:104857600:0,00918713
3060:613:11:104857600:0,00915279
3060:614:11:104857600:0,00914682
3060:615:11:104857600:0,00912374
3060:616:11:104857600:0,00912517
3060:618:11:104857600:0,00910465
3060:620:11:104857600:0,00906854
3060:622:11:104857600:0,00904496
3060:624:11:104857600:0,00906934
3060:626:11:104857600:0,00897730
3060:627:11:104857600:0,00896026
3060:629:11:104857600:0,00894541
3060:631:11:104857600:0,00890986
3060:632:11:104857600:0,00892740
3060:633:11:104857600:0,00888614
3060:634:11:104857600:0,00887440
3060:636:11:104857600:0,00887110
3060:638:11:104857600:0,00882326
3060:639:11:104857600:0,00883031
3060:640:11:104857600:0,00887041
3060:642:11:104857600:0,00876827
3060:643:11:104857600:0,00875330
3060:645:11:104857600:0,00873021
3060:647:11:104857600:0,00872223
3060:649:11:104857600:0,00869119
3060:650:11:104857600:0,00863617
3060:652:11:104857600:0,00865558
3060:654:11:104857600:0,00862262
3060:656:11:104857600:0,00864611
3060:657:11:104857600:0,00858973
3060:658:11:104857600:0,00859440
3060:659:11:104857600:0,00857383
3060:661:11:104857600:0,00854511
3060:663:11:104857600:0,00852106
3060:664:11:104857600:0,00851424
3060:665:11:104857600:0,00849368
3060:667:11:104857600:0,00846769
3060:669:11:104857600:0,00845370
3060:670:11:104857600:0,00843359
3060:671:11:104857600:0,00842137
3060:673:11:104857600:0,00841002
3060:674:11:104857600:0,00838964
3060:676:11:104857600:0,00838630
3060:677:11:104857600:0,00836105
3060:679:11:104857600:0,00833641
3060:681:11:104857600:0,00831633
3060:682:11:104857600:0,00831259
3060:683:11:104857600:0,00830024
3060:685:11:104857600:0,00825928
3060:687:11:104857600:0,00824363
3060:689:11:104857600:0,00823828
3060:691:11:104857600:0,00820284
3060:693:11:104857600:0,00818580
3060:695:11:104857600:0,00817124
3060:696:11:104857600:0,00816987
3060:698:11:104857600:0,00814222
3060:700:11:104857600:0,00812185
3060:702:11:104857600:0,00809597
3060:704:11:104857600:0,00816894
3060:705:11:104857600:0,00808024
3060:706:11:104857600:0,00807521
3060:708:11:104857600:0,00806206
3060:710:11:104857600:0,00802701
3060:711:11:104857600:0,00802007
3060:713:11:104857600:0,00798992
3060:714:11:104857600:0,00798236
3060:716:11:104857600:0,00796804
3060:718:11:104857600:0,00794907
3060:719:11:104857600:0,00793082
3060:721:11:104857600:0,00791797
3060:722:11:104857600:0,00789829
3060:724:11:104857600:0,00788668
3060:725:11:104857600:0,00788510
3060:726:11:104857600:0,00786607
3060:727:11:104857600:0,00785005
3060:728:11:104857600:0,00786816
3060:730:11:104857600:0,00782711
3060:732:11:104857600:0,00781920
3060:733:11:104857600:0,00779526
3060:734:11:104857600:0,00791623
3060:735:11:104857600:0,00778447
3060:736:11:104857600:0,00786157
3060:738:11:104857600:0,00776985
3060:740:11:104857600:0,00774966
3060:742:11:104857600:0,00771972
3060:744:11:104857600:0,00771920
3060:745:11:104857600:0,00770113
3060:746:11:104857600:0,00768785
3060:747:11:104857600:0,00767512
3060:748:11:104857600:0,00767783
3060:750:11:104857600:0,00764682
3060:752:11:104857600:0,00768539
3060:754:11:104857600:0,00761799
3060:756:11:104857600:0,00760219
3060:758:11:104857600:0,00758061
3060:760:11:104857600:0,00757121
3060:761:11:104857600:0,00754916
3060:763:11:104857600:0,00753480
3060:764:11:104857600:0,00753413
3060:766:11:104857600:0,00750381
3060:767:11:104857600:0,00749965
3060:768:11:104857600:0,00757856
3060:770:11:104857600:0,00748522
3060:772:11:104857600:0,00747453
3060:773:11:104857600:0,00745482
3060:775:11:104857600:0,00743899
3060:776:11:104857600:0,00744429
3060:778:11:104857600:0,00741765
3060:780:11:104857600:0,00739930
3060:782:11:104857600:0,00738005
3060:784:11:104857600:0,00741581
3060:786:11:104857600:0,00734343
3060:787:11:104857600:0,00733202
3060:788:11:104857600:0,00734344
3060:790:11:104857600:0,00730882
3060:792:11:104857600:0,00731809
3060:793:11:104857600:0,00728486
3060:794:11:104857600:0,00728269
3060:795:11:104857600:0,00727116
3060:797:11:104857600:0,00724887
3060:799:11:104857600:0,00723284
3060:801:11:104857600:0,00724172
3060:802:11:104857600:0,00723397
3060:804:11:104857600:0,00722508
3060:805:11:104857600:0,00721181
3060:806:11:104857600:0,00720760
3060:808:11:104857600:0,00720844
3060:810:11:104857600:0,00717330
3060:812:11:104857600:0,00716162
3060:813:11:104857600:0,00714268
3060:815:11:104857600:0,00712984
3060:816:11:104857600:0,00718225
3060:818:11:104857600:0,00710759
3060:819:11:104857600:0,00709907
3060:821:11:104857600:0,00708501
3060:822:11:104857600:0,00708004
3060:823:11:104857600:0,00706809
3060:824:11:104857600:0,00708268
3060:825:11:104857600:0,00704700
3060:827:11:104857600:0,00704014
3060:829:11:104857600:0,00702065
3060:831:11:104857600:0,00700680
3060:832:11:104857600:0,00710877
3060:834:11:104857600:0,00702404
3060:836:11:104857600:0,00701745
3060:837:11:104857600:0,00700220
3060:839:11:104857600:0,00698808
3060:841:11:104857600:0,00697399
3060:843:11:104857600:0,00696197
3060:845:11:104857600:0,00694196
3060:847:11:104857600:0,00692791
3060:849:11:104857600:0,00691654
3060:851:11:104857600:0,00689678
3060:853:11:104857600:0,00688567
3060:854:11:104857600:0,00688229
3060:856:11:104857600:0,00688089
3060:858:11:104857600:0,00684916
3060:859:11:104857600:0,00684247
3060:861:11:104857600:0,00682477
3060:862:11:104857600:0,00681960
3060:863:11:104857600:0,00681121
3060:865:11:104857600:0,00682908
3060:866:11:104857600:0,00682870
3060:868:11:104857600:0,00681895
3060:869:11:104857600:0,00681057
3060:871:11:104857600:0,00679205
3060:873:11:104857600:0,00678144
3060:875:11:104857600:0,00677029
3060:876:11:104857600:0,00676440
3060:877:11:104857600:0,00675385
3060:878:11:104857600:0,00674700
3060:879:11:104857600:0,00673941
3060:880:11:104857600:0,00679361
3060:882:11:104857600:0,00672161
3060:884:11:104857600:0,00671067
3060:886:11:104857600:0,00669729
3060:887:11:104857600:0,00668542
3060:889:11:104857600:0,00667323
3060:891:11:104857600:0,00666350
3060:892:11:104857600:0,00665895
3060:893:11:104857600:0,00664593
3060:894:11:104857600:0,00664416
3060:896:11:104857600:0,00673671
3060:898:11:104857600:0,00662235
3060:899:11:104857600:0,00661793
3060:901:11:104857600:0,00660525
3060:902:11:104857600:0,00659720
3060:904:11:104857600:0,00660748
3060:906:11:104857600:0,00657457
3060:908:11:104857600:0,00656429
3060:910:11:104857600:0,00654749
3060:911:11:104857600:0,00654149
3060:913:11:104857600:0,00652472
3060:914:11:104857600:0,00652309
3060:915:11:104857600:0,00651693
3060:916:11:104857600:0,00651555
3060:918:11:104857600:0,00650100
3060:919:11:104857600:0,00648771
3060:920:11:104857600:0,00650824
3060:921:11:104857600:0,00648307
3060:923:11:104857600:0,00647112
3060:925:11:104857600:0,00645913
3060:926:11:104857600:0,00644757
3060:928:11:104857600:0,00659236
3060:929:11:104857600:0,00645967
3060:930:11:104857600:0,00645169
3060:931:11:104857600:0,00644125
3060:932:11:104857600:0,00645000
3060:933:11:104857600:0,00643750
3060:934:11:104857600:0,00643149
3060:936:11:104857600:0,00644196
3060:937:11:104857600:0,00640804
3060:938:11:104857600:0,00641300
3060:940:11:104857600:0,00640137
3060:941:11:104857600:0,00638566
3060:942:11:104857600:0,00637729
3060:944:11:104857600:0,00645616
3060:945:11:104857600:0,00636214
3060:947:11:104857600:0,00635222
3060:949:11:104857600:0,00634728
3060:950:11:104857600:0,00634730
3060:951:11:104857600:0,00632984
3060:953:11:104857600:0,00632424
3060:955:11:104857600:0,00631721
3060:956:11:104857600:0,00631519
3060:957:11:104857600:0,00629725
3060:958:11:104857600:0,00629345
3060:960:11:104857600:0,00642079
3060:962:11:104857600:0,00632460
3060:963:11:104857600:0,00631657
3060:965:11:104857600:0,00631086
3060:967:11:104857600:0,00629301
3060:969:11:104857600:0,00628170
3060:971:11:104857600:0,00627564
3060:972:11:104857600:0,00627811
3060:973:11:104857600:0,00626257
3060:975:11:104857600:0,00624963
3060:976:11:104857600:0,00630959
3060:978:11:104857600:0,00623908
3060:980:11:104857600:0,00623335
3060:982:11:104857600:0,00621448
3060:983:11:104857600:0,00620678
3060:984:11:104857600:0,00622415
3060:985:11:104857600:0,00619847
3060:986:11:104857600:0,00619755
3060:988:11:104857600:0,00618982
3060:990:11:104857600:0,00617338
3060:992:11:104857600:0,00629437
3060:993:11:104857600:0,00617997
3060:994:11:104857600:0,00617503
3060:995:11:104857600:0,00616435
3060:996:11:104857600:0,00617483
3060:998:11:104857600:0,00615518
3060:999:11:104857600:0,00614194
3060:1000:11:104857600:0,00616507
3060:1002:11:104857600:0,00613633
3060:1004:11:104857600:0,00613234
3060:1006:11:104857600:0,00611032
3060:1007:11:104857600:0,00610032
3060:1008:11:104857600:0,00616589
3060:1010:11:104857600:0,00609283
3060:1012:11:104857600:0,00608733
3060:1013:11:104857600:0,00607279
3060:1014:11:104857600:0,00607129
3060:1015:11:104857600:0,00606536
3060:1016:11:104857600:0,00608999
3060:1017:11:104857600:0,00605761
3060:1019:11:104857600:0,00605188
3060:1021:11:104857600:0,00603746
3060:1022:11:104857600:0,00603690
3060:1024:11:104857600:0,00615008
